"cycle_length_bin","cycleday_from_ovu","cycle_length_bin_num","state","prob","prob_sum","n_cycles"
"(42,45]",16,10,"lE",0.000728718321340823,0.214243186474202,294
"(21,24]",17,3,"lE",0,0,3605
"(24,27]",17,4,"lE",0,0,13464
"(27,30]",17,5,"lE",5.64987823008867e-09,7.03974827469048e-05,12460
"(30,33]",17,6,"lE",3.63701329941265e-06,0.0193452737395759,5319
"(33,36]",17,7,"lE",1.52266806123423e-05,0.031184241894077,2048
"(36,39]",17,8,"lE",2.59213162314644e-05,0.0245215651549653,946
"(39,42]",17,9,"lE",0.000189115820341443,0.0941796785300384,498
"(42,45]",17,10,"lE",0.00052974720999799,0.155745679739409,294
"(24,27]",18,4,"lE",0,0,13464
"(27,30]",18,5,"lE",1.71501636453436e-09,2.13691039020981e-05,12460
"(30,33]",18,6,"lE",1.13973165897496e-06,0.00606223269408781,5319
"(33,36]",18,7,"lE",9.38954248177121e-06,0.0192297830026674,2048
"(36,39]",18,8,"lE",2.29342238725187e-05,0.0216957757834027,946
"(39,42]",18,9,"lE",0.000136510324233669,0.067982141468367,498
"(42,45]",18,10,"lE",0.000500885320301187,0.147260284168549,294
"(24,27]",19,4,"lE",0,0,13464
"(27,30]",19,5,"lE",1.78956137583078e-10,2.22979347428516e-06,12460
"(30,33]",19,6,"lE",7.2269761763798e-07,0.00384402862821642,5319
"(33,36]",19,7,"lE",6.93068890991305e-06,0.0141940508875019,2048
"(36,39]",19,8,"lE",1.62859095018741e-05,0.0154064703887729,946
"(39,42]",19,9,"lE",4.49919972045188e-05,0.0224060146078504,498
"(42,45]",19,10,"lE",0.000488867487143367,0.14372704122015,294
"(27,30]",20,5,"lE",6.74242200665455e-12,8.40105782029157e-08,12460
"(30,33]",20,6,"lE",2.38944890337563e-07,0.0012709478717055,5319
"(33,36]",20,7,"lE",3.57033065047473e-06,0.00731203717217225,2048
"(36,39]",20,8,"lE",8.52547146607766e-06,0.00806509600690947,946
"(39,42]",20,9,"lE",1.42494945237298e-05,0.00709624827281745,498
"(42,45]",20,10,"lE",0.000305629831020416,0.0898551703200024,294
"(27,30]",21,5,"lE",0,0,12460
"(30,33]",21,6,"lE",1.88598761653217e-08,0.000100315681323346,5319
"(33,36]",21,7,"lE",3.34259035105744e-07,0.000684562503896565,2048
"(36,39]",21,8,"lE",2.33750538778645e-06,0.00221128009684599,946
"(39,42]",21,9,"lE",5.85321294781996e-06,0.00291490004801434,498
"(42,45]",21,10,"lE",0.000230976960778315,0.0679072264688246,294
"(27,30]",22,5,"lE",0,0,12460
"(30,33]",22,6,"lE",2.95794720587729e-15,1.57333211880613e-11,5319
"(33,36]",22,7,"lE",5.17755064611375e-08,0.00010603623723241,2048
"(36,39]",22,8,"lE",4.9409794488731e-06,0.00467416655863395,946
"(39,42]",22,9,"lE",2.76410332388516e-06,0.00137652345529481,498
"(42,45]",22,10,"lE",0.000170809076672084,0.0502178685415926,294
"(27,30]",23,5,"lE",0,0,12460
"(30,33]",23,6,"lE",0,0,5319
"(33,36]",23,7,"lE",1.64014374851109e-09,3.35901439695071e-06,2048
"(36,39]",23,8,"lE",3.46249857931163e-08,3.2755236560288e-05,946
"(39,42]",23,9,"lE",1.09905613550432e-06,0.000547329955481152,498
"(42,45]",23,10,"lE",0.000115151560456944,0.0338545587743415,294
"(30,33]",24,6,"lE",0,0,5319
"(33,36]",24,7,"lE",2.20283234119733e-11,4.51140063477212e-08,2048
"(36,39]",24,8,"lE",1.00207245372117e-08,9.47960541220231e-06,946
"(39,42]",24,9,"lE",3.72489079075006e-07,0.000185499561379353,498
"(42,45]",24,10,"lE",0.000107319233573527,0.0315518546706169,294
"(30,33]",25,6,"lE",0,0,5319
"(33,36]",25,7,"lE",3.58962748490653e-12,7.35155708908858e-09,2048
"(36,39]",25,8,"lE",1.7239005152054e-09,1.63080988738431e-06,946
"(39,42]",25,9,"lE",1.20247088530196e-07,5.98830500880376e-05,498
"(42,45]",25,10,"lE",7.09951424049827e-05,0.0208725718670649,294
"(33,36]",26,7,"lE",3.08071987519431e-13,6.30931430439794e-10,2048
"(36,39]",26,8,"lE",1.53905686552199e-10,1.45594779478381e-07,946
"(39,42]",26,9,"lE",3.04144678724056e-08,1.5146405000458e-05,498
"(42,45]",26,10,"lE",4.44512105076117e-05,0.0130686558892378,294
"(33,36]",27,7,"lE",0,0,2048
"(36,39]",27,8,"lE",1.16322270309856e-11,1.10040867713124e-08,946
"(39,42]",27,9,"lE",4.03799362615772e-09,2.01092082582654e-06,498
"(42,45]",27,10,"lE",3.47261339805745e-05,0.0102094833902889,294
"(33,36]",28,7,"lE",0,0,2048
"(36,39]",28,8,"lE",2.88257838342666e-13,2.72691915072162e-10,946
"(39,42]",28,9,"lE",5.25383907185813e-10,2.61641185778535e-07,498
"(42,45]",28,10,"lE",2.46708623351367e-05,0.0072532335265302,294
"(33,36]",29,7,"lE",0,0,2048
"(36,39]",29,8,"lE",0,0,946
"(39,42]",29,9,"lE",2.33998065197921e-10,1.16531036468564e-07,498
"(42,45]",29,10,"lE",2.70860397327519e-05,0.00796329568142906,294
"(36,39]",30,8,"lE",0,0,946
"(39,42]",30,9,"lE",7.41810645097866e-11,3.69421701258737e-08,498
"(42,45]",30,10,"lE",3.80857905950751e-06,0.00111972224349521,294
"(36,39]",31,8,"lE",0,0,946
"(39,42]",31,9,"lE",3.27091812545136e-11,1.62891722647478e-08,498
"(42,45]",31,10,"lE",5.7484482905657e-06,0.00169004379742631,294
"(39,42]",32,9,"lE",3.64401741578865e-12,1.81472067306275e-09,498
"(42,45]",32,10,"lE",2.68791661957308e-06,0.000790247486154486,294
"(39,42]",33,9,"lE",2.01109952132641e-12,1.00152756162055e-09,498
"(42,45]",33,10,"lE",2.80187709689622e-07,8.2375186648749e-05,294
"(39,42]",34,9,"lE",0,0,498
"(42,45]",34,10,"lE",1.14794945558943e-14,3.37497139943293e-12,294
"(39,42]",35,9,"lE",0,0,498
"(42,45]",35,10,"lE",9.69978824154998e-20,2.85173774301569e-17,294
"(39,42]",36,9,"lE",0,0,498
"(42,45]",36,10,"lE",8.85446472958687e-21,2.60321263049854e-18,294
"(42,45]",37,10,"lE",0,0,294
"(42,45]",38,10,"lE",0,0,294
"(42,45]",39,10,"lE",0,0,294
"(42,45]",-40,10,"hE",0,0,294
"(42,45]",-39,10,"hE",0,0,294
"(42,45]",-38,10,"hE",0,0,294
"(42,45]",-37,10,"hE",3.91062229233106e-18,1.14972295394533e-15,294
"(39,42]",-36,9,"hE",0,0,498
"(42,45]",-36,10,"hE",3.21064382973441e-15,9.43929285941917e-13,294
"(39,42]",-35,9,"hE",0,0,498
"(42,45]",-35,10,"hE",3.54314957489693e-11,1.0416859750197e-08,294
"(36,39]",-34,8,"hE",0,0,946
"(39,42]",-34,9,"hE",0,0,498
"(42,45]",-34,10,"hE",0.000106324405680261,0.0312593752699968,294
"(36,39]",-33,8,"hE",0,0,946
"(39,42]",-33,9,"hE",0.000206144916485983,0.10266016841002,498
"(42,45]",-33,10,"hE",0.000184668997563704,0.0542926852837289,294
"(36,39]",-32,8,"hE",0,0,946
"(39,42]",-32,9,"hE",0.000262101770739158,0.130526681828101,498
"(42,45]",-32,10,"hE",0.000229193157902854,0.0673827884234391,294
"(36,39]",-31,8,"hE",1.3362957308056e-07,0.00012641357613421,946
"(39,42]",-31,9,"hE",0.000298160628862925,0.148483993173737,498
"(42,45]",-31,10,"hE",0.0028003186883002,0.82329369436026,294
"(33,36]",-30,7,"hE",0,0,2048
"(36,39]",-30,8,"hE",2.32010552508612e-07,0.000219481982673147,946
"(39,42]",-30,9,"hE",0.000516362184084431,0.257148367674046,498
"(42,45]",-30,10,"hE",0.00339243650541451,0.997376332591865,294
"(33,36]",-29,7,"hE",0,0,2048
"(36,39]",-29,8,"hE",2.96342847357715e-05,0.0280340333600399,946
"(39,42]",-29,9,"hE",0.000340570731082506,0.169604224079088,498
"(42,45]",-29,10,"hE",0.00419529386910225,1.23341639751606,294
"(33,36]",-28,7,"hE",0,0,2048
"(36,39]",-28,8,"hE",0.000151148850510958,0.142986812583366,946
"(39,42]",-28,9,"hE",0.00166360350356163,0.828474544773692,498
"(42,45]",-28,10,"hE",0.00695904476033813,2.04595915953941,294
"(27,30]",-27,5,"hE",0,0,12460
"(30,33]",-27,6,"hE",0,0,5319
"(33,36]",-27,7,"hE",4.99318604841843e-05,0.102260450271609,2048
"(36,39]",-27,8,"hE",0.000224246911484384,0.212137578264228,946
"(39,42]",-27,9,"hE",0.00411929063326382,2.05140673536538,498
"(42,45]",-27,10,"hE",0.01515300476938,4.45498340219772,294
"(27,30]",-26,5,"hE",0,0,12460
"(30,33]",-26,6,"hE",0,0,5319
"(33,36]",-26,7,"hE",0.000113599369740755,0.232651509229066,2048
"(36,39]",-26,8,"hE",0.00120031851731369,1.13550131737875,946
"(39,42]",-26,9,"hE",0.0102153844247818,5.08726144354133,498
"(42,45]",-26,10,"hE",0.0344927325458698,10.1408633684857,294
"(27,30]",-25,5,"hE",0,0,12460
"(30,33]",-25,6,"hE",0,0,5319
"(33,36]",-25,7,"hE",0.000153400830122916,0.314164900091733,2048
"(36,39]",-25,8,"hE",0.00208567536987318,1.97304889990002,946
"(39,42]",-25,9,"hE",0.0166378608792989,8.28565471789083,498
"(42,45]",-25,10,"hE",0.0520342538738575,15.2980706389141,294
"(27,30]",-24,5,"hE",5.49121561218089e-05,0.684205465277739,12460
"(30,33]",-24,6,"hE",1.88550463070391e-05,0.100289991307141,5319
"(33,36]",-24,7,"hE",0.000237504585253062,0.486409390598272,2048
"(36,39]",-24,8,"hE",0.0031215150100901,2.95295319954524,946
"(39,42]",-24,9,"hE",0.0188849931003917,9.40472656399508,498
"(42,45]",-24,10,"hE",0.0699578472267374,20.5676070846608,294
"(24,27]",-23,4,"hE",0,0,13464
"(27,30]",-23,5,"hE",9.17144806670425e-06,0.114276242911135,12460
"(30,33]",-23,6,"hE",3.51429723382068e-05,0.186925469866922,5319
"(33,36]",-23,7,"hE",0.000562352778547975,1.15169849046625,2048
"(36,39]",-23,8,"hE",0.00661220804866856,6.25514881404046,946
"(39,42]",-23,9,"hE",0.0311702554886234,15.5227872333344,498
"(42,45]",-23,10,"hE",0.1028778594933,30.2460906910302,294
"(24,27]",-22,4,"hE",0,0,13464
"(27,30]",-22,5,"hE",6.78604039529465e-05,0.845540633253713,12460
"(30,33]",-22,6,"hE",0.00015494476995121,0.824151231370486,5319
"(33,36]",-22,7,"hE",0.00175542019718492,3.59510056383472,2048
"(36,39]",-22,8,"hE",0.0114436769282079,10.8257183740846,946
"(39,42]",-22,9,"hE",0.0530810359928581,26.4343559244433,498
"(42,45]",-22,10,"hE",0.121766798365267,35.7994387193886,294
"(24,27]",-21,4,"hE",0,0,13464
"(27,30]",-21,5,"hE",3.2895235708193e-05,0.409874636924085,12460
"(30,33]",-21,6,"hE",0.000400574986870539,2.1306583551644,5319
"(33,36]",-21,7,"hE",0.00288987154188581,5.91845691778215,2048
"(36,39]",-21,8,"hE",0.0190347174370696,18.0068426954678,946
"(39,42]",-21,9,"hE",0.0665649738473743,33.1493569759924,498
"(42,45]",-21,10,"hE",0.153722744806391,45.194486973079,294
"(24,27]",-20,4,"hE",2.49695163785186e-10,3.36189568520375e-06,13464
"(27,30]",-20,5,"hE",4.82827965707332e-05,0.601603645271335,12460
"(30,33]",-20,6,"hE",0.000451593917269937,2.4020280459588,5319
"(33,36]",-20,7,"hE",0.00512115764645796,10.4881308599459,2048
"(36,39]",-20,8,"hE",0.034252746089662,32.4030978008202,946
"(39,42]",-20,9,"hE",0.0858610900313071,42.7588228355909,498
"(42,45]",-20,10,"hE",0.162295726945844,47.7149437220782,294
"(21,24]",-19,3,"hE",0,0,3605
"(24,27]",-19,4,"hE",1.57873759491856e-06,0.0212561229779835,13464
"(27,30]",-19,5,"hE",0.000123402770987878,1.53759852650896,12460
"(30,33]",-19,6,"hE",0.000880308597994818,4.68236143273444,5319
"(33,36]",-19,7,"hE",0.0111650129400319,22.8659465011853,2048
"(36,39]",-19,8,"hE",0.0532809414965839,50.4037706557684,946
"(39,42]",-19,9,"hE",0.117223909948084,58.3775071541457,498
"(42,45]",-19,10,"hE",0.184144230132566,54.1384036589745,294
"(21,24]",-18,3,"hE",0,0,3605
"(24,27]",-18,4,"hE",1.10415722580271e-05,0.148663728882077,13464
"(27,30]",-18,5,"hE",0.000188528343994292,2.34906316616888,12460
"(30,33]",-18,6,"hE",0.00202059598576391,10.7475500482783,5319
"(33,36]",-18,7,"hE",0.0160351791913671,32.8400469839199,2048
"(36,39]",-18,8,"hE",0.0722265638419943,68.3263293945266,946
"(39,42]",-18,9,"hE",0.153071763823164,76.2297383839355,498
"(42,45]",-18,10,"hE",0.209018952286446,61.4515719722152,294
"(18,21]",-17,2,"hE",0,0,412
"(21,24]",-17,3,"hE",0,0,3605
"(24,27]",-17,4,"hE",3.40719855056786e-05,0.458745212848457,13464
"(27,30]",-17,5,"hE",0.000531865174598495,6.62704007549725,12460
"(30,33]",-17,6,"hE",0.00393919171201226,20.9525607161932,5319
"(33,36]",-17,7,"hE",0.0268094418650345,54.9057369395906,2048
"(36,39]",-17,8,"hE",0.107045327069148,101.264879407414,946
"(39,42]",-17,9,"hE",0.171849181202925,85.5808922390565,498
"(42,45]",-17,10,"hE",0.244502143078861,71.8836300651853,294
"(18,21]",-16,2,"hE",0,0,412
"(21,24]",-16,3,"hE",1.68097608638312e-10,6.05991879141115e-07,3605
"(24,27]",-16,4,"hE",0.00022347462648091,3.00886237093897,13464
"(27,30]",-16,5,"hE",0.00140275304780053,17.4783029755945,12460
"(30,33]",-16,6,"hE",0.0078331663518081,41.6646118252673,5319
"(33,36]",-16,7,"hE",0.0477634392447433,97.8195235732342,2048
"(36,39]",-16,8,"hE",0.141573092225421,133.928145245248,946
"(39,42]",-16,9,"hE",0.193653928472858,96.4396563794832,498
"(42,45]",-16,10,"hE",0.254140751603997,74.717380971575,294
"(18,21]",-15,2,"hE",0,0,412
"(21,24]",-15,3,"hE",2.96928347974092e-06,0.010704266944466,3605
"(24,27]",-15,4,"hE",0.000512811099347013,6.90448864160818,13464
"(27,30]",-15,5,"hE",0.00284125832072452,35.4020786762275,12460
"(30,33]",-15,6,"hE",0.0147665718317252,78.5433955729463,5319
"(33,36]",-15,7,"hE",0.0739136226614926,151.375099210737,2048
"(36,39]",-15,8,"hE",0.167625472629232,158.573697107253,946
"(39,42]",-15,9,"hE",0.213550967219082,106.348381675103,498
"(42,45]",-15,10,"hE",0.252965638147058,74.3718976152351,294
"(18,21]",-14,2,"hE",6.61939498137819e-10,2.72719073232781e-07,412
"(21,24]",-14,3,"hE",4.63591570941415e-05,0.16712476132438,3605
"(24,27]",-14,4,"hE",0.00132917016089249,17.8959470462564,13464
"(27,30]",-14,5,"hE",0.00528473696144091,65.8478225395537,12460
"(30,33]",-14,6,"hE",0.0282285326710746,150.147565277446,5319
"(33,36]",-14,7,"hE",0.109775896221476,224.821035461582,2048
"(36,39]",-14,8,"hE",0.192527791543158,182.131290799828,946
"(39,42]",-14,9,"hE",0.250479326714671,124.738704703906,498
"(42,45]",-14,10,"hE",0.273167598805388,80.3112740487842,294
"(18,21]",-13,2,"hE",9.19927622767391e-05,0.0379010180580165,412
"(21,24]",-13,3,"hE",0.000522203093562858,1.8825421522941,3605
"(24,27]",-13,4,"hE",0.00280898025646726,37.8201101730752,13464
"(27,30]",-13,5,"hE",0.0112663207133262,140.378356088045,12460
"(30,33]",-13,6,"hE",0.0470417918536958,250.215290869808,5319
"(33,36]",-13,7,"hE",0.139425205371682,285.542820601205,2048
"(36,39]",-13,8,"hE",0.226404037454604,214.178219432055,946
"(39,42]",-13,9,"hE",0.258201805996065,128.58449938604,498
"(42,45]",-13,10,"hE",0.27711310719235,81.4712535145508,294
"(18,21]",-12,2,"hE",0.000523688345482465,0.215759598338776,412
"(21,24]",-12,3,"hE",0.00159517017054146,5.75058846480195,3605
"(24,27]",-12,4,"hE",0.00598230311612397,80.5457291554931,13464
"(27,30]",-12,5,"hE",0.0203100038338241,253.062647769449,12460
"(30,33]",-12,6,"hE",0.0752122475699637,400.053944824637,5319
"(33,36]",-12,7,"hE",0.178085919668513,364.719963481116,2048
"(36,39]",-12,8,"hE",0.258871596452792,244.892530244342,946
"(39,42]",-12,9,"hE",0.259700405917241,129.330802146786,498
"(42,45]",-12,10,"hE",0.301181174995328,88.5472654486265,294
"(18,21]",-11,2,"hE",0.00212053975104151,0.873662377429104,412
"(21,24]",-11,3,"hE",0.00387096645517628,13.9548340709105,3605
"(24,27]",-11,4,"hE",0.0116022170827986,156.2122508028,13464
"(27,30]",-11,5,"hE",0.0371939103419415,463.436122860591,12460
"(30,33]",-11,6,"hE",0.108504816026579,577.137116445375,5319
"(33,36]",-11,7,"hE",0.214297272239023,438.880813545518,2048
"(36,39]",-11,8,"hE",0.29166983093078,275.919660060518,946
"(39,42]",-11,9,"hE",0.288457986346626,143.65207720062,498
"(42,45]",-11,10,"hE",0.296028197169243,87.0322899677575,294
"(18,21]",-10,2,"hE",0.00577605449315453,2.37973445117967,412
"(21,24]",-10,3,"hE",0.0107593750861473,38.7875471855609,3605
"(24,27]",-10,4,"hE",0.0233929948555889,314.963282735649,13464
"(27,30]",-10,5,"hE",0.0643977307662891,802.395725347962,12460
"(30,33]",-10,6,"hE",0.154026740135866,819.268230782669,5319
"(33,36]",-10,7,"hE",0.257985478612867,528.354260199151,2048
"(36,39]",-10,8,"hE",0.32251814964984,305.102169568748,946
"(39,42]",-10,9,"hE",0.325413241714468,162.055794373805,498
"(42,45]",-10,10,"hE",0.315488768275193,92.7536978729069,294
"(18,21]",-9,2,"hE",0.0118553192329799,4.88439152398772,412
"(21,24]",-9,3,"hE",0.0235317931729343,84.8321143884283,3605
"(24,27]",-9,4,"hE",0.0441454922491129,594.374907642056,13464
"(27,30]",-9,5,"hE",0.103183184894897,1285.66248379041,12460
"(30,33]",-9,6,"hE",0.202524133118001,1077.22586405465,5319
"(33,36]",-9,7,"hE",0.297274399909727,608.817971015121,2048
"(36,39]",-9,8,"hE",0.342375129385047,323.886872398254,946
"(39,42]",-9,9,"hE",0.335357626275161,167.00809788503,498
"(42,45]",-9,10,"hE",0.353812525098621,104.020882378995,294
"(18,21]",-8,2,"hE",0.0338332447037112,13.939296817929,412
"(21,24]",-8,3,"hE",0.0457950498679739,165.091154774046,3605
"(24,27]",-8,4,"hE",0.0801279393546368,1078.84257547083,13464
"(27,30]",-8,5,"hE",0.156095361783103,1944.94820781746,12460
"(30,33]",-8,6,"hE",0.256167752825212,1362.5562772773,5319
"(33,36]",-8,7,"hE",0.344739594621559,706.026689784953,2048
"(36,39]",-8,8,"hE",0.374560220708262,354.333968790015,946
"(39,42]",-8,9,"hE",0.353084887188608,175.836273819927,498
"(42,45]",-8,10,"hE",0.364634476220093,107.202536008707,294
"(18,21]",-7,2,"hE",0.0650750507465223,26.8109209075672,412
"(21,24]",-7,3,"hE",0.0897552456953322,323.567660731673,3605
"(24,27]",-7,4,"hE",0.135266913112144,1821.2337181419,13464
"(27,30]",-7,5,"hE",0.214666338466683,2674.74257729488,12460
"(30,33]",-7,6,"hE",0.309141614395332,1644.32424696877,5319
"(33,36]",-7,7,"hE",0.380376060527002,779.0101719593,2048
"(36,39]",-7,8,"hE",0.38473188020884,363.956358677562,946
"(39,42]",-7,9,"hE",0.350806364954949,174.701569747565,498
"(42,45]",-7,10,"hE",0.385352405420004,113.293607193481,294
"(18,21]",-6,2,"hE",0.11391943811465,46.934808503236,412
"(21,24]",-6,3,"hE",0.149278769961761,538.149965712148,3605
"(24,27]",-6,4,"hE",0.20621221850476,2776.44130994808,13464
"(27,30]",-6,5,"hE",0.283848619184355,3536.75379503707,12460
"(30,33]",-6,6,"hE",0.367986648817451,1957.32098506002,5319
"(33,36]",-6,7,"hE",0.416898749213131,853.808638388492,2048
"(36,39]",-6,8,"hE",0.411757028320647,389.522148791332,946
"(39,42]",-6,9,"hE",0.378404521126974,188.445451521233,498
"(42,45]",-6,10,"hE",0.391764364798,115.178723250612,294
"(18,21]",-5,2,"hE",0.182176387265291,75.0566715532999,412
"(21,24]",-5,3,"hE",0.234646034895551,845.898955798462,3605
"(24,27]",-5,4,"hE",0.294838751028923,3969.70894385342,13464
"(27,30]",-5,5,"hE",0.36242870411607,4515.86165328623,12460
"(30,33]",-5,6,"hE",0.426000134240639,2265.89471402596,5319
"(33,36]",-5,7,"hE",0.452000816948174,925.69767310986,2048
"(36,39]",-5,8,"hE",0.440828792578364,417.024037779132,946
"(39,42]",-5,9,"hE",0.414428202464477,206.385244827309,498
"(42,45]",-5,10,"hE",0.440478200241744,129.500590871073,294
"(18,21]",-4,2,"hE",0.283692490142065,116.881305938531,412
"(21,24]",-4,3,"hE",0.344979086369311,1243.64960636137,3605
"(24,27]",-4,4,"hE",0.398816903228174,5369.67078506413,13464
"(27,30]",-4,5,"hE",0.447806059603871,5579.66350266423,12460
"(30,33]",-4,6,"hE",0.488004195230531,2595.6943144312,5319
"(33,36]",-4,7,"hE",0.498079275578033,1020.06635638381,2048
"(36,39]",-4,8,"hE",0.492492703300831,465.898097322586,946
"(39,42]",-4,9,"hE",0.454091367912305,226.137501220328,498
"(42,45]",-4,10,"hE",0.458930700850665,134.925626050096,294
"(18,21]",-3,2,"hE",0.383666448798116,158.070576904824,412
"(21,24]",-3,3,"hE",0.473946181125345,1708.57598295687,3605
"(24,27]",-3,4,"hE",0.506134327897655,6814.59259081403,13464
"(27,30]",-3,5,"hE",0.534074365071744,6654.56658879392,12460
"(30,33]",-3,6,"hE",0.546625494322799,2907.50100430297,5319
"(33,36]",-3,7,"hE",0.540179776345346,1106.28818195527,2048
"(36,39]",-3,8,"hE",0.526626600967081,498.188764514859,946
"(39,42]",-3,9,"hE",0.496268550294711,247.141738046766,498
"(42,45]",-3,10,"hE",0.528704490310375,155.43912015125,294
"(18,21]",-2,2,"hE",0.543455628208229,223.90371882179,412
"(21,24]",-2,3,"hE",0.603942601638131,2177.21307890546,3605
"(24,27]",-2,4,"hE",0.620056167905418,8348.43624467855,13464
"(27,30]",-2,5,"hE",0.628546953127972,7831.69503597453,12460
"(30,33]",-2,6,"hE",0.625216727135274,3325.52777163252,5319
"(33,36]",-2,7,"hE",0.60180149637899,1232.48946458417,2048
"(36,39]",-2,8,"hE",0.595319323693349,563.172080213908,946
"(39,42]",-2,9,"hE",0.569897973117959,283.809190612743,498
"(42,45]",-2,10,"hE",0.566677961736931,166.603320750658,294
"(18,21]",-1,2,"hE",0.62272064162864,256.560904351,412
"(21,24]",-1,3,"hE",0.651332204584815,2348.05259752826,3605
"(24,27]",-1,4,"hE",0.649338544589765,8742.69416435659,13464
"(27,30]",-1,5,"hE",0.647548878671432,8068.45902824604,12460
"(30,33]",-1,6,"hE",0.6319436006751,3361.30801199086,5319
"(33,36]",-1,7,"hE",0.608246560425793,1245.68895575202,2048
"(36,39]",-1,8,"hE",0.596218003666494,564.022231468503,946
"(39,42]",-1,9,"hE",0.590413382059225,294.025864265494,498
"(42,45]",-1,10,"hE",0.583019526724882,171.407740857115,294
"(18,21]",0,2,"hE",0.23082569669248,95.1001870373018,412
"(21,24]",0,3,"hE",0.226641415519381,817.042302947368,3605
"(24,27]",0,4,"hE",0.230287425110224,3100.58989168406,13464
"(27,30]",0,5,"hE",0.236089433343338,2941.67433945799,12460
"(30,33]",0,6,"hE",0.239426251768663,1273.50823315752,5319
"(33,36]",0,7,"hE",0.245574269758315,502.936104465029,2048
"(36,39]",0,8,"hE",0.253037844491059,239.373800888542,946
"(39,42]",0,9,"hE",0.242858621636462,120.943593574958,498
"(42,45]",0,10,"hE",0.237691049179212,69.8811684586883,294
"(18,21]",1,2,"hE",0.0462501660456984,19.0550684108277,412
"(21,24]",1,3,"hE",0.0457749384838719,165.018653234358,3605
"(24,27]",1,4,"hE",0.0462309616137652,622.453667167735,13464
